label,text
candidate_selection,"Subject: Final Offer – Backend Developer at NovaChain Systems

Dear Mr. Aditya Upreti,

Further to your interviews and coding assessment, NovaChain Systems Pvt. Ltd. is pleased to extend a final offer for the position of Backend Developer.

Total CTC: ₹12,80,000 per annum

Work Location: Manyata Tech Park, Bengaluru

Proposed Joining: 14 February 2026

Your technical skillset and clear communication style indicate a strong fit with our engineering culture. Please review the attached offer letter and confirm your decision by 21 December 2025 so that onboarding activities can commence.​

Yours sincerely,
Karthik Subramaniam
Head – Talent Acquisition, NovaChain Systems
karthik.subramaniam@novachain.io"
interview_scheduling,"Informal Phone Chat - Event Manager (Logistics)

Hey Monika,

Are you free for a casual **20-minute phone chat this Friday, Jan 16th, at 3:00 PM**?

We'll discuss event logistics and vendor management for the Event Manager role.

Talk soon,
Kabir Malhotra
Founder"
spam,"Subject: CONGRATULATIONS!! You have been selected to receive a New iPhone 15! To receive your reward, you must verify your info immediately at http://bit.ly/spam-link-777. Don't wait!"
job_application,"Dear Hiring Manager,

I am writing to apply for the Software Engineer position. I have extensive experience in React and believe I would be a great fit for your team. Please see my attached resume.

Best regards,
Casey"
new_requisition,"Sommelier for Le Jardin From: Julian St. Claire (General Manager, Château Lumière Group) To: Renee (Elite Hospitality Talent)

Bonjour Renee,

I hope this note finds you well.

As we prepare for the grand opening of the West Wing, we are still missing a crucial piece of our puzzle: the Head Sommelier for Le Jardin.

We need someone with not just the certification, but the savoir-faire. They must be able to tell the story of the wine, not just serve it. We are looking for elegance, charm, and deep knowledge of Bordeaux vintages.

The salary is commensurate with experience, and includes housing. Please, do not send me anyone who has not worked in at least a 2-Michelin star establishment previously. Our standards are non-negotiable.

I look forward to seeing your selection.

Cordialement,

Julian St. Claire General Manager Château Lumière Group"
new_requisition,"Subject: Executive Search: Chief Financial Officer for Sterling Assets

Dear Recruitment Partners,

We are initiating a confidential search for a Chief Financial Officer to lead Sterling Assets into our next phase of growth. As we prepare for our upcoming IPO, we require a seasoned executive with significant experience in public markets and regulatory compliance.

The selected individual will oversee all financial operations, including budgeting, forecasting, and investor relations. We require a minimum of 15 years of experience in the financial sector, with at least 5 years in a C-suite role. A CPA or MBA is mandatory. We are looking for a strategic thinker who can provide fiscal leadership and stability.

Please treat this request with the utmost discretion. We expect a shortlist of highly qualified candidates within the next three weeks. We are offering a competitive equity package alongside a substantial base salary.

Sincerely,

Margaret Thatcher-Smythe Board Director Sterling Assets Global"
interview_scheduling,"HR Screening Call - Monday morning (Regional Sales Manager - Forecast)

Hi Gaurav,

Confirming your HR screening call for the Regional Sales Manager position at **NextGen Sales Solutions**.

**Time:** Monday, Feb 9, at 9:30 AM (or 11:00 AM)

Focus: Experience with sales planning and **forecasting methodologies**.

Which time works for you?

Best regards,
Neeraj Patel
HR Executive"
spam,"Subject: CONGRATULATIONS!! You have been selected to receive a New iPhone 15! To receive your reward, you must claim now immediately at http://bit.ly/spam-link-962. Don't wait!"
new_requisition,"Subject: Need a Senior DevOps Engineer ASAPHi there,We're in a bit of a bind. Our lead DevOps engineer just handed in his notice yesterday and we need someone who can step in within the next three weeks. We're a fintech startup called Vaultstream based in Austin, and we process about 2 million transactions daily, so downtime isn't an option.The role requires at least 5 years of experience with AWS, Kubernetes, and CI/CD pipelines. Terraform and Python scripting are must-haves. We need someone who can handle incident response calmly and has experience scaling infrastructure for high-traffic applications.Salary range is $140k-$170k depending on experience. Fully remote is fine, but they need to overlap with Central Time for at least 5 hours daily.Can you send over profiles by end of week? We want to start interviews Monday.Thanks,
Marcus Chen
CTO
Vaultstream Technologies"
spam,"Subject: Last Chance!! You have been selected to receive a $1,000 Gift Card! To receive your reward, you must verify your info immediately at http://bit.ly/spam-link-652. Don't wait!"
interview_scheduling,"Interview Scheduled - Content Marketing Lead - In-Person

Hi Manasi!

Excited to confirm your in-person interview for the Content Marketing Lead position at **GreenWave Media**.

**Date:** Thursday, January 9th, 2026
**Time:** 2:00 PM
**Where:** GreenWave Media HQ, Powai, Mumbai

You will meet the Marketing Director and VP. No formal presentation needed. Confirm your availability.

Cheers,
Sameer Khanna
VP Marketing
GreenWave Media"
interview_scheduling,"HR Screening - Regional Sales Manager - Monday

Hi Gaurav,

Confirming your HR screening call for the Regional Sales Manager role at **NextGen Sales Solutions**.

**Time:** Monday, January 6, 9:30 AM (or 11:00 AM)

Let me know your final preferred time.

Best regards,
Neeraj Patel
HR Executive
NextGen Sales Solutions"
job_application,"Dear Hiring Manager,

I am writing to apply for the Sales Lead position. I have extensive experience in Strategic Planning and believe I would be a great fit for your team. Please see my attached resume.

Best regards,
Taylor"
spam,"Subject: Last Chance!! You have been selected to receive a New iPhone 15! To receive your reward, you must claim now immediately at http://bit.ly/spam-link-543. Don't wait!"
job_application,"Dear Hiring Manager,

I am writing to apply for the Data Scientist position. I have extensive experience in Python and believe I would be a great fit for your team. Please see my attached resume.

Best regards,
Jamie"
new_requisition,"Subject: Hiring - Construction Project ManagerHi,Apex Build Group has several large commercial projects starting this spring and we need another project manager.Job: Construction Project Manager
Experience: 5+ years in commercial construction
Requirements: Must have managed projects over 5 million dollars, OSHA certification, proficiency with Procore or similar software, strong subcontractor managementThey'll oversee 2-3 projects at once, manage budgets and schedules, coordinate with architects and engineers, handle client communication, ensure safety compliance.Projects are in the Denver metro area so they need to be local or willing to relocate. Pay is 85-95k plus truck allowance and performance bonuses.Looking for someone who's organized, communicates well, and won't panic when (not if) things go sideways on site. Construction experience is obviously required - no career changers please.Can you get me some resumes next week?Thanks,
Mike Torres
VP of Operations
Apex Build Group"
job_application,"Dear Hiring Manager,

I am writing to apply for the Sales Lead position. I have extensive experience in Python and believe I would be a great fit for your team. Please see my attached resume.

Best regards,
Morgan"
job_application,"Dear Hiring Manager,

I am writing to apply for the Sales Lead position. I have extensive experience in Python and believe I would be a great fit for your team. Please see my attached resume.

Best regards,
Alex"
spam,"Subject: Last Chance!! You have been selected to receive a $1,000 Gift Card! To receive your reward, you must update password immediately at http://bit.ly/spam-link-814. Don't wait!"
